listing.publish.error,:modelTitle was not published. Something wrong happened!,,,,,,:modelTitle لم تنشر. حدث شيء خطأ!,,,,,,,,,,,,:modelTitle nije objavljen. Nešto je pošlo po zlu!,,,,,,,,,,,,Položka nebyla publikována. Něco se nepovedlo!,,:modelTitle is niet gepubliceerd. Er ging iets fout!,,,,,,,:modelTitle n’a pas été publié. Une erreur est survenue !,,,,,,Etwas ist schief gelaufen: Eintrag konnte nicht veröffentlicht werden.,,,,,,,,,,,,,,,,,,,,L'elemento :modelTitle non è stato pubblicato. Qualcosa è andato storto!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle não foi publicado! Algo correu mal!,:modelTitle não foi publicado! Algo deu errado!,,,,,,,,,,,,,,,,,,,:modelTitle ni bil objavljen. Nekaj je šlo narobe!,,,,,,,,,,,,,,,,Bir Hata Meydana Geldi! :modelTitle Yayınlanamadı.,,,,:modelTitle не було опубліковано. Щось сталося не так!,,,,,,,,,,,,
listing.featured.unfeatured,:modelTitle unfeatured!,,,,,,:modelTitle غير مميز!,,,,,,,,,,,,:modelTitle neistaknut!,,,,,,,,,,,,Položka odebrána z doporučených.,,:modelTitle gedemarkeerd!,,,,,,,:modelTitle n’est plus mis en avant !,,,,,,Hervorhebung des Eintrags aufgehoben,,,,,,,,,,,,,,,,,,,,L'elemento :modelTitle è stato rimosso dal primo piano!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle destaque removido!,:modelTitle destaque removido!,,,,,,,,,,,,,,,,,,,:modelTitle neizpostavljen!,,,,,,,,,,,,,,,,:modelTitle Öne Çıkanlardan Kaldırıldı.,,,,:modelTitle не рекомендовані!,,,,,,,,,,,,
listing.featured.featured,:modelTitle featured!,,,,,,:modelTitle متميز!,,,,,,,,,,,,:modelTitle istaknut!,,,,,,,,,,,,Položka přidána do doporučených.,,:modelTitle gemarkeerd!,,,,,,,:modelTitle est mis en avant !,,,,,,Eintrag hervorgehoben,,,,,,,,,,,,,,,,,,,,L'elemento :modelTitle è stato messo in primo piano!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle destacado!,:modelTitle destacado!,,,,,,,,,,,,,,,,,,,:modelTitle izpostavljen!,,,,,,,,,,,,,,,,:modelTitle Öne Çıkanlara Eklendi.,,,,:modelTitle рекомендовані!,,,,,,,,,,,,
listing.featured.error,:modelTitle was not featured. Something wrong happened!,,,,,,:modelTitle لم يظهر. حدث شيء خطأ!,,,,,,,,,,,,:modelTitle nije istaknut! Nešto je pošlo po zlu!,,,,,,,,,,,,Položka se nepodařilo přidat do doporučených. Něco se nepovedlo!,,:modelTitle is niet gemarkeerd. Er ging iets fout!,,,,,,,:modelTitle n’est pas mis en avant. Une erreur est survenue !,,,,,,Etwas ist schief gelaufen: Eintrag konnte nicht hervorgehoben werden.,,,,,,,,,,,,,,,,,,,,L'elemento :modelTitle non è stato messo in primo piano. Qualcosa è andato storto!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle não foi destacado! Algo correu mal!,:modelTitle não foi destacado! Algo deu errado!,,,,,,,,,,,,,,,,,,,:modelTitle ni bil izpostavljen. Nekaj je šlo narobe!,,,,,,,,,,,,,,,,Bir Hata Meydana Geldi! :modelTitle Öne Çıkanlara Eklenemedi.,,,,:modelTitle не були показани. Щось сталося не так!,,,,,,,,,,,,
listing.bulk-featured.unfeatured,:modelTitle items unfeatured!,,,,,,:modelTitle عناصر غير مميزة!,,,,,,,,,,,,:modelTitle podaci su neistaknuti!,,,,,,,,,,,,Položky odebrány z doporučených.,,:modelTitle items gedemarkeerd!,,,,,,,:modelTitle: la sélection n’est plus mise en avant !,,,,,,Hervorhebung der Einträge aufgehoben,,,,,,,,,,,,,,,,,,,,Gli elementi :modelTitle sono stati rimossi dal primo piano!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle itens não estão mais destacados!,:modelTitle itens não estão mais destacados!,,,,,,,,,,,,,,,,,,,:modelTitle elementi neizpostavljeni!,,,,,,,,,,,,,,,,:modelTitle Öne Çıkanlardan Kaldırıldı.,,,,:modelTitle елементи не рекомендовані!,,,,,,,,,,,,
listing.bulk-featured.featured,:modelTitle items featured!,,,,,,:modelTitle العناصر المميزة!,,,,,,,,,,,,:modelTitle podaci istaknuti!,,,,,,,,,,,,Položky přidány do doporučených.,,:modelTitle items gemarkeerd!,,,,,,,:modelTitle: la sélection est mise en avant !,,,,,,Einträge hervorgehoben,,,,,,,,,,,,,,,,,,,,Gli elementi :modelTitle sono stati messi in primo piano!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle itens estão agora destacados!,:modelTitle itens estão agora destacados!,,,,,,,,,,,,,,,,,,,:modelTitle elementi izpostavljeni!,,,,,,,,,,,,,,,,:modelTitle Öne Çıkanlara Eklendi.,,,,:modelTitle елементи рекомендовані!,,,,,,,,,,,,
listing.bulk-featured.error,:modelTitle items were not featured. Something wrong happened!,,,,,,:modelTitle لم يتم عرض العناصر. حدث شيء خطأ!,,,,,,,,,,,,:modelTitle podaci nisu istaknuti. Nešto je pošlo po zlu!,,,,,,,,,,,,Položky se nepodařilo přidat do doporučených. Něco se nepovedlo!,,:modelTitle items zijn niet gemarkeerd. Er ging iets fout!,,,,,,,:modelTitle: la sélection n’a pas été mise en avant. Une erreur est survenue !,,,,,,Etwas ist schief gelaufen: Einträge konnten nicht hervorgehoben werden.,,,,,,,,,,,,,,,,,,,,Gli elementi :modelTitle non sono stati messi in primo piano. Qualcosa è andato storto!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle itens não foram destacados! Algo correu mal!,:modelTitle itens não foram destacados! Algo deu errado!,,,,,,,,,,,,,,,,,,,:modelTitle elementi niso bili izpostavljeni. Nekaj je šlo narobe!,,,,,,,,,,,,,,,,Bir Hata Meydana Geldi! :modelTitle Öne Çıkanlara Eklenemedi.,,,,:modelTitle елементи не були представлені. Щось сталося не так!,,,,,,,,,,,,
media-library.no-tags-found,"Sorry, no tags found.",,,,,,آسف ، لا توجد علامات.,,,,,,,,,,,,"Oprostite, nema ovakvih tagova.",,,,,,,,,,,,Nebyly nalezeny žádné štítky.,,"Sorry, geen tags gevonden.",,,,,,,"Désolé, aucun tag trouvé.",,,,,,Leider keine Tags gefunden.,,,,,,,,,,,,,,,,,,,,"Spiacenti, nessun tag trovato.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Desculpe, não foram encontradas etiquetas.","Desculpe, nenhuma etiqueta encontrada.",,,,,,,,,,,,,,,,,,,"Žal, oznak ni bilo mogoče najti.",,,,,,,,,,,,,,,,Maalesef Hiçbir Etiket Bulunamadı.,,,,"На жаль, не знайдено жодних тегів.",,,,,,,,,,,,
media-library.dialogs.delete.delete-media-title,Delete media,,,,,,حذف الوسائط,,,,,,,,,,,,Obriši medija,,,,,,,,,,,,Smazání souboru,,Media verwijderen,,,,,,,Supprimer le média,,,,,,Medien löschen,,,,,,,,,,,,,,,,,,,,Elimina media,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eliminar mídia,Deletar mídia,,,,,,,,,,,,,,,,,,,Izbriši medij,,,,,,,,,,,,,,,,Medyayı Sil,,,,Видалити медіа,,,,,,,,,,,,
media-library.dialogs.delete.delete-media-desc,Are you sure ?<br />This change can't be undone.,,,,,,هل أنت متأكد؟ <br /> لا يمكن التراجع عن هذا التغيير.,,,,,,,,,,,,Da li ste sigurni ?<br /> Ova akcija ne može biti vraćena.,,,,,,,,,,,,Jste si jistí?<br />Tuto změnu nelze vrátit zpět.,,Ben je zeker?<br />Deze aanpassing kan niet ongedaan gemaakt worden.,,,,,,,Êtes-vous sûr ?<br />Ce changement ne peut être annulé.,,,,,,Sind Sie sicher?<br />Die Aktion kann nicht rückgängig gemacht werden.,,,,,,,,,,,,,,,,,,,,Sei sicuro?<br />Questa modifica non può essere annullata.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tens a certeza?<br />Esta alteração não pode ser desfeita.,Você tem certeza?<br />Esta mudança não pode ser desfeita.,,,,,,,,,,,,,,,,,,,Ali ste prepričani?<br />Te spremembe ni mogoče razveljaviti.,,,,,,,,,,,,,,,,Bu İşlem Geri Alınamaz? <Br /> Devam Etmek İstediğinize Emin Misiniz?,,,,Ви впевнені? <br/> Ця зміна не може бути скасована.,,,,,,,,,,,,
media-library.dialogs.delete.delete-media-confirm,Delete,,,,,,حذف,,,,,,,,,,,,Obriši,,,,,,,,,,,,Smazat,,Verwijderen,,,,,,,Supprimer,,,,,,Löschen,,,,,,,,,,,,,,,,,,,,Elimina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apagar,Deletar,,,,,,,,,,,,,,,,,,,Izbriši,,,,,,,,,,,,,,,,Sil,,,,Видалити,,,,,,,,,,,,
media-library.dialogs.delete.title,Are you sure ?,,,,,,هل أنت متأكد ؟,,,,,,,,,,,,Da li ste sigurni?,,,,,,,,,,,,Jste si jistí?,,Ben je zeker?,,,,,,,Êtes-vous sûr ?,,,,,,Sind Sie sicher?,,,,,,,,,,,,,,,,,,,,Sei sicuro?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tens a certeza?,Você tem certeza?,,,,,,,,,,,,,,,,,,,Ali ste prepričani?,,,,,,,,,,,,,,,,Emin Misiniz ?,,,,Ви впевнені?,,,,,,,,,,,,
media-library.dialogs.delete.allow-delete-multiple-medias,Some files are used and can't be deleted. Do you want to delete the others ?,,,,,,بعض الملفات مستخدمة ولا يمكن حذفها. هل تريد حذف الآخرين؟,,,,,,,,,,,,Neki fajlovi se koriste i ne mogu biti obrisani. Da li želite obrisati ostatak fajlova?,,,,,,,,,,,,Některé soubory se používají a nelze je odstranit. Chcete odstranit ostatní ?,,Sommige bestanden worden gebruikt en kunnen niet verwijderd worden. Wil je de andere verwijderen?,,,,,,,Certains fichiers sont utilisés par du contenu et ne peuvent pas être supprimés. Voulez-vous supprimer les autres ?,,,,,,Einige Dateien werden verwendet und können nicht gelöscht werden. Möchten Sie die anderen löschen?,,,,,,,,,,,,,,,,,,,,Alcuni file sono in uso e non possono essere eliminati. Vuoi eliminare gli altri?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alguns ficheiros estão em uso e não podem ser apagados. Deseja apagar os restantes?,Alguns arquivos estão em uso e não podem ser excluídos. Deseja excluir os outros?,,,,,,,,,,,,,,,,,,,Nekatere datoteke se uporabljajo in jih ni mogoče izbrisati. Želite izbrisati druge?,,,,,,,,,,,,,,,,Bazı Dosyalar Kullanımda Ve Silinemiyor. Diğerlerini Silmek İstiyor Musunuz?,,,,Деякі файли використовуються і не можуть бути видалені. Ви хочете видалити інші?,,,,,,,,,,,,
media-library.dialogs.delete.allow-delete-one-media,This file is used and can't be deleted. Do you want to delete the others ?,,,,,,هذا الملف مستخدم ولا يمكن حذفه. هل تريد حذف الآخرين؟,,,,,,,,,,,,Ovaj fajl se koristi i ne može biti izbrisan. Da li želite obrisati ostatak fajlova?,,,,,,,,,,,,Tento soubor je používán a nelze jej odstranit. Chcete odstranit ostatní ?,,Dit bestand wordt gebruikt en kan niet verwijderd worden. Wil je de andere verwijderen?,,,,,,,Ce fichier est utilisé par du contenu et ne peut pas être supprimé. Voulez-vous supprimer les autres ?,,,,,,Diese Datei wird verwendet und kann nicht gelöscht werden. Möchten Sie die anderen löschen?,,,,,,,,,,,,,,,,,,,,Questo file è in uso e non può essere eliminato. Vuoi eliminare gli altri?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Este ficheiro está a ser utilizado e não pode ser apagado. Deseja apagar os outros?,Este arquivo está sendo usado e não pode ser excluído. Deseja excluir os outros?,,,,,,,,,,,,,,,,,,,Ta datoteka se uporablja in je ni mogoče izbrisati. Želite izbrisati druge?,,,,,,,,,,,,,,,,Bazı Dosyalar Kullanımda Ve Silinemiyor. Diğerlerini Silmek İstiyor Musunuz?,,,,Цей файл використовується і не може бути видалений. Ви хочете видалити інші?,,,,,,,,,,,,
media-library.dialogs.delete.dont-allow-delete-multiple-medias,This files are used and can't be deleted.,,,,,,هذه الملفات مستخدمة ولا يمكن حذفها.,,,,,,,,,,,,Ovi fajlovi se koriste i ne mogu biti izbrisani.,,,,,,,,,,,,Tyto soubory se používají a nelze je odstranit.,,Deze bestanden worden gebruikt en kunnen niet verwijderd worden.,,,,,,,Ces fichiers sont utilisés par du contenu et ne peuvent pas être supprimés.,,,,,,Diese Dateien werden verwendet und können nicht gelöscht werden.,,,,,,,,,,,,,,,,,,,,Questi file sono in uso e non possono essere cancellati.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Estes ficheiros estão a ser utilizados e não podem ser apagados.,Estes arquivos estão sendo usados e não podem ser excluídos.,,,,,,,,,,,,,,,,,,,Te datoteke se uporabljajo in jih ni mogoče izbrisati.,,,,,,,,,,,,,,,,Bu Dosyalar Kullanımda Olduğu İçin Silinemez.,,,,Ці файли використовуються і не можуть бути видалені.,,,,,,,,,,,,
media-library.dialogs.delete.dont-allow-delete-one-media,This file is used and can't be deleted.,,,,,,هذا الملف مستخدم ولا يمكن حذفه.,,,,,,,,,,,,Ovaj fajl se koristi i ne može biti izbrisan.,,,,,,,,,,,,Tento soubor je používán a nelze jej odstranit.,,Dit bestand wordt gebruikt en kan niet verwijderd worden.,,,,,,,Ce fichier est utilisé par du contenu et ne peut pas être supprimé.,,,,,,Diese Datei wird verwendet und kann nicht gelöscht werden.,,,,,,,,,,,,,,,,,,,,Questo file è in uso e non può essere cancellato.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Este ficheiro está a ser utilizado e não pode ser apagado. Deseja apagar os outros?,Este arquivo está sendo usado e não pode ser excluído.,,,,,,,,,,,,,,,,,,,Ta datoteka se uporablja in je ni mogoče izbrisati.,,,,,,,,,,,,,,,,Bu Dosya Kullanımda Olduğu İçin Silinemez.,,,,Цей файл використовується і не може бути видалений.,,,,,,,,,,,,
media-library.dialogs.replace.replace-media-title,Replace media,,,,,,استبدل الوسائط,,,,,,,,,,,,Zamijeni medija,,,,,,,,,,,,Nahrazení souboru,,Media vervangen,,,,,,,Remplacer le média,,,,,,Medien ersetzen,,,,,,,,,,,,,,,,,,,,Rimpiazza media,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subtstituir mídia,Subtstituir mídia,,,,,,,,,,,,,,,,,,,Zamenjaj medij,,,,,,,,,,,,,,,,Değiştir,,,,Замінити медіа,,,,,,,,,,,,
media-library.dialogs.replace.replace-media-desc,Are you sure ?<br />This change can't be undone.,,,,,,هل أنت متأكد؟ <br /> لا يمكن التراجع عن هذا التغيير.,,,,,,,,,,,,Da li ste sigurni ?<br /> Ova akcija ne može biti vraćena.,,,,,,,,,,,,Jste si jistí?<br />Tuto změnu nelze vrátit zpět.,,Ben je zeker?<br />Deze aanpassing kan niet ongedaan gemaakt worden.,,,,,,,Êtes-vous sûr ?<br />Ce changement ne peut être annulé.,,,,,,Sind Sie sicher?<br />Die Aktion kann nicht rückgängig gemacht werden.,,,,,,,,,,,,,,,,,,,,Sei sicuro?<br />Questa modifica non può essere annullata.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tens a certeza?<br />Esta alteração não pode ser desfeita.,Você tem certeza?<br />Esta mudança não pode ser desfeita.,,,,,,,,,,,,,,,,,,,Ali ste prepričani?<br />Te spremembe ni mogoče razveljaviti.,,,,,,,,,,,,,,,,Bu İşlem Geri Alınamaz? <Br /> Devam Etmek İstediğinize Emin Misiniz?,,,,Ви впевнені? <br/> Ця зміна не може бути скасована.,,,,,,,,,,,,
media-library.dialogs.replace.replace-media-confirm,Replace,,,,,,استبدل,,,,,,,,,,,,Zamijeni,,,,,,,,,,,,Nahradit,,Vervangen,,,,,,,Remplacer,,,,,,Ersetzen,,,,,,,,,,,,,,,,,,,,Sostituisci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subtstituir,Subtstituir,,,,,,,,,,,,,,,,,,,Zamenjaj,,,,,,,,,,,,,,,,Değiştir,,,,Замінити,,,,,,,,,,,,
media-library.types.single.image,image,,,,,,صورة,,,,,,,,,,,,slika,,,,,,,,,,,,obrázek,,afbeelding,,,,,,,image,,,,,,Bild,,,,,,,,,,,,,,,,,,,,immagine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagem,imagem,,,,,,,,,,,,,,,,,,,slika,,,,,,,,,,,,,,,,Görsel,,,,Зображення,,,,,,,,,,,,
media-library.types.single.video,video,,,,,,فيديو,,,,,,,,,,,,video,,,,,,,,,,,,video,,video,,,,,,,vidéo,,,,,,Video,,,,,,,,,,,,,,,,,,,,video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vídeo,vídeo,,,,,,,,,,,,,,,,,,,video,,,,,,,,,,,,,,,,Video,,,,Відео,,,,,,,,,,,,
media-library.types.single.file,file,,,,,,ملف,,,,,,,,,,,,fajl,,,,,,,,,,,,soubor,,bestand,,,,,,,fichier,,,,,,Datei,,,,,,,,,,,,,,,,,,,,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ficheiro,arquivo,,,,,,,,,,,,,,,,,,,datoteka,,,,,,,,,,,,,,,,Dosya,,,,файл,,,,,,,,,,,,
media-library.types.multiple.image,images,,,,,,صور,,,,,,,,,,,,slike,,,,,,,,,,,,obrázky,,afbeeldingen,,,,,,,images,,,,,,Bilder,,,,,,,,,,,,,,,,,,,,immagini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagens,imagens,,,,,,,,,,,,,,,,,,,slike,,,,,,,,,,,,,,,,Görseller,,,,Зображення,,,,,,,,,,,,
media-library.types.multiple.video,videos,,,,,,فيديو,,,,,,,,,,,,videji,,,,,,,,,,,,videa,,video's,,,,,,,vidéos,,,,,,Video,,,,,,,,,,,,,,,,,,,,video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vídeos,vídeos,,,,,,,,,,,,,,,,,,,videoposnetki,,,,,,,,,,,,,,,,Videolar,,,,Відео,,,,,,,,,,,,
media-library.types.multiple.file,files,,,,,,ملفات,,,,,,,,,,,,fajlovi,,,,,,,,,,,,soubory,,bestanden,,,,,,,fichiers,,,,,,Dateien,,,,,,,,,,,,,,,,,,,,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ficheiros,arquivos,,,,,,,,,,,,,,,,,,,datoteke,,,,,,,,,,,,,,,,Dosyalar,,,,файли,,,,,,,,,,,,
settings.update,Update,,,,,,تعديل,,,,,,,,,,,,Ažuriraj,,,,,,,,,,,,Aktualizovat,,Bijwerken,,,,,,,Mettre à jour,,,,,,Speichern,,,,,,,,,,,,,,,,,,,,Aggiorna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atualizar,Atualizar,,,,,,,,,,,,,,,,,,,Posodobi,,,,,,,,,,,,,,,,Güncelle,,,,Оновити,,,,,,,,,,,,
settings.cancel,Cancel,,,,,,الغاء,,,,,,,,,,,,Prekini,,,,,,,,,,,,Zrušit,,Annuleren,,,,,,,Annuler,,,,,,Abbrechen,,,,,,,,,,,,,,,,,,,,Annulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancelar,Cancelar,,,,,,,,,,,,,,,,,,,Prekliči,,,,,,,,,,,,,,,,İptal,,,,Скасувати,,,,,,,,,,,,
settings.fieldset-label,Edit settings,,,,,,تعديل الاعدادات,,,,,,,,,,,,Uredi postavke,,,,,,,,,,,,Upravit nastavení,,Instellingen aanpassen,,,,,,,Éditer paramètres,,,,,,Einstellungen,,,,,,,,,,,,,,,,,,,,Modifica impostazioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Editar definições,Editar configurações,,,,,,,,,,,,,,,,,,,Uredi nastavitve,,,,,,,,,,,,,,,,Ayarları Düzenle,,,,Редагувати налаштування,,,,,,,,,,,,
notifications.reset.subject,:appName | Reset password,,,,,,:appName | إعادة تعيين كلمة المرور,,,,,,,,,,,,:appName | Resetuj šifru,,,,,,,,,,,,:appName | Obnovení hesla,,:appName | Wachtwoord resetten,,,,,,,:appName | Mot de passe oublié,,,,,,:appName | Passwort zurücksetzen,,,,,,,,,,,,,,,,,,,,:appName | Password dimenticata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:appName | Redefinir palavra-passe,:appName | Redefinir senha,,,,,,,,,,,,,,,,,,,:appName | Ponastavi geslo,,,,,,,,,,,,,,,,:appName | Şifreyi Sıfırla,,,,:appName | Скинути пароль,,,,,,,,,,,,
notifications.welcome.subject,:appName | Welcome,,,,,,:appName | مرحبا,,,,,,,,,,,,:appName | Dobro došli,,,,,,,,,,,,:appName | Vítejte,,:appName | Welkom,,,,,,,:appName | Bienvenue,,,,,,:appName | Willkommen,,,,,,,,,,,,,,,,,,,,:appName | Benvenuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:appName | Bem-vindo(a),:appName | Bem-vindo(a),,,,,,,,,,,,,,,,,,,:appName | Dobrodošli,,,,,,,,,,,,,,,,:appName | Hoşgeldiniz,,,,:appName | Ласкаво просимо,,,,,,,,,,,,
previewer.drag-and-drop,Drag and drop content from the left navigation,,,,,,سحب وإسقاط المحتوى من القائمة اليسرى,,,,,,,,,,,,Povuci i pusti dio sa lijeve navigacije,,,,,,,,,,,,Přetáhněte obsah z levého menu,,Sleep inhoud van de linker navigatie,,,,,,,Glisser et déposer des blocs,,,,,,Inhalte aus der linken Navigation ziehen und hier ablegen,,,,,,,,,,,,,,,,,,,,Trascina e rilascia i blocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arraste e solte conteúdo a partir da navegação à esquerda,Arraste e solte o conteúdo do menu à esquerda,,,,,,,,,,,,,,,,,,,Vsebine povleci in spusti iz levega menija,,,,,,,,,,,,,,,,İçeriği Sol Gezinme Bölmesinden Sürükleyip Bırakın,,,,Перетягніть вміст з лівої навігації,,,,,,,,,,,,
dashboard.activities.restored,Restored,,,,,,تم استرجاعه,,,,,,,,,,,,Obnovljeno,,,,,,,,,,,,Obnoveno,,Hersteld,,,,,,,Restauré,,,,,,Wiederhergestellt,,,,,,,,,,,,,,,,,,,,Ripristinato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restaurado,Restaurado,,,,,,,,,,,,,,,,,,,Obnovljeno,,,,,,,,,,,,,,,,Kurtarıldı,,,,відновлений,,,,,,,,,,,,
dashboard.activities.deleted,Deleted,,,,,,تم حذفه,,,,,,,,,,,,Obrisano,,,,,,,,,,,,Smazáno,,Verwijderd,,,,,,,Supprimé,,,,,,Gelöscht,,,,,,,,,,,,,,,,,,,,Eliminato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apagado,Deletado,,,,,,,,,,,,,,,,,,,Izbrisano,,,,,,,,,,,,,,,,Silindi,,,,відновлений,,,,,,,,,,,,
listing.bulk-publish.unpublished,:modelTitle items unpublished!,,,,,,:modelTitle عناصر غير منشورة!,,,,,,,,,,,,:modelTitle podaci su smaknuti sa objave!,,,,,,,,,,,,Publikování položek bylo zrušeno.,,:modelTitle items gedepubliceerd!,,,,,,,:modelTitle la sélection est dépubliée !,,,,,,Veröffentlichung der Einträge aufgehoben,,,,,,,,,,,,,,,,,,,,Gli elementi :modelTitle sono stati rimossi dalla pubblicazione!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle itens despublicados!,:modelTitle itens despublicados!,,,,,,,,,,,,,,,,,,,:modelTitle elementi neobjavljeni!,,,,,,,,,,,,,,,,:modelTitle Yayından Kaldırıldı.,,,,,,,,,,,,,,,,
listing.bulk-publish.published,:modelTitle items published!,,,,,,:modelTitle العناصر المنشورة!,,,,,,,,,,,,:modelTitle podaci su objavljeni!,,,,,,,,,,,,Položky byly publikovány.,,:modelTitle items gepubliceerd!,,,,,,,:modelTitle la sélection est publiée !,,,,,,Einträge veröffentlicht,,,,,,,,,,,,,,,,,,,,Gli elementi :modelTitle sono stati pubblicati!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle itens publicados!,:modelTitle itens publicados!,,,,,,,,,,,,,,,,,,,:modelTitle elementi objavljeni!,,,,,,,,,,,,,,,,:modelTitle Yayınlandı.,,,,,,,,,,,,,,,,
listing.bulk-publish.error,:modelTitle items were not published. Something wrong happened!,,,,,,:modelTitle لم يتم نشر من العناصر. حدث شيء خطأ!,,,,,,,,,,,,:modelTitle podaci nisu objavljeni. Nešto je pošlo po zlu!,,,,,,,,,,,,Položky se nepodařilo publikovat. Něco se nepovedlo!,,:modelTitle items zijn niet gepubliceerd. Er ging iets fout!,,,,,,,:modelTitle la sélection n’a pas été publiée. Une erreur est survenue !,,,,,,Etwas ist schief gelaufen: Einträge konnten nicht veröffentlicht werden.,,,,,,,,,,,,,,,,,,,,Gli elementi :modelTitle non sono stati pubblicati. Qualcosa è andato storto!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle itens não foram publicados! Algo correu mal!,:modelTitle itens não foram publicados! Algo deu errado!,,,,,,,,,,,,,,,,,,,:modelTitle elementi niso bili objavljeni. Nekaj je šlo narobe!,,,,,,,,,,,,,,,,Bir Hata Meydana Geldi! :modelTitle Yayından Kaldırılamadı.,,,,,,,,,,,,,,,,
fields.block-editor.clone-block,Clone block,,,,,,استنساخ المجموعة,,,,,,,,,,,,Kloniraj blok,,,,,,,,,,,,Duplikovat obsah,,Blok dupliceren,,,,,,,Dupliquer le bloc,,,,,,Block klonen,,,,,,,,,,,,,,,,,,,,Clona blocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clonar bloco,Clonar bloco,,,,,,,,,,,,,,,,,,,Kloniraj blok,,,,,,,,,,,,,,,,Bloğu Kopyala,,,,,,,,,,,,,,,,
listing.dialogs.cancel,,,,,,,,,,,,,,,,,,,Prekini,,,,,,,,,,,,Zavřít,,Annuleren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
listing.dialogs.destroy.cancel,,,,,,,,,,,,,,,,,,,Prekini,,,,,,,,,,,,Zavřít,,Annuleren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nav.profile,Profile,,,,,,,,,,,,,,,,,,,,,,,,,,Profile,,,,,,Profiel,,,,,,,Profile,,,,,,Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Profile,Profile,,,,,Profile,,,,,,,,,,,,,,Profil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fields.block-editor.select-existing,Select existing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bestaande selecteren,,,,,,,,,,,,,Vorhandene auswählen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Selecionar existente,Selecionar existente,,,,,,,,,,,,,,,,,,,Izberi obstoječe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
